'39' = {dict: 4} {'max_depth': 6, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.1891383812010444}
'40' = {dict: 4} {'max_depth': 6, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19237597911227153}
'41' = {dict: 4} {'max_depth': 6, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
'42' = {dict: 4} {'max_depth': 6, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
'43' = {dict: 4} {'max_depth': 6, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.18966057441253267}
'44' = {dict: 4} {'max_depth': 7, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'45' = {dict: 4} {'max_depth': 7, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16532637075718018}
'46' = {dict: 4} {'max_depth': 7, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.174621409921671}
'47' = {dict: 4} {'max_depth': 7, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.17399477806788513}
'48' = {dict: 4} {'max_depth': 7, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17859007832898172}
'49' = {dict: 4} {'max_depth': 7, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.17838120104438643}
'50' = {dict: 4} {'max_depth': 7, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18193211488250652}
'51' = {dict: 4} {'max_depth': 7, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18266318537859008}
'52' = {dict: 4} {'max_depth': 7, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.18496083550913842}
'53' = {dict: 4} {'max_depth': 7, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18485639686684074}
'54' = {dict: 4} {'max_depth': 7, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18569190600522195}
'55' = {dict: 4} {'max_depth': 7, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.1864229765013055}
'56' = {dict: 4} {'max_depth': 7, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
'57' = {dict: 4} {'max_depth': 7, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.1864229765013055}
'58' = {dict: 4} {'max_depth': 7, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.19122715404699742}
'59' = {dict: 4} {'max_depth': 7, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.18840731070496083}
'60' = {dict: 4} {'max_depth': 7, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18631853785900787}
'61' = {dict: 4} {'max_depth': 7, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.1876762402088773}
'62' = {dict: 4} {'max_depth': 7, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.1889295039164491}
'63' = {dict: 4} {'max_depth': 7, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.1891383812010444}
'64' = {dict: 4} {'max_depth': 7, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19112271540469974}
'65' = {dict: 4} {'max_depth': 7, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
'66' = {dict: 4} {'max_depth': 8, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'67' = {dict: 4} {'max_depth': 8, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.1713838120104439}
'68' = {dict: 4} {'max_depth': 8, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17253263707571803}
'69' = {dict: 4} {'max_depth': 8, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.1786945169712794}
'70' = {dict: 4} {'max_depth': 8, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17984334203655356}
'71' = {dict: 4} {'max_depth': 8, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18381201044386422}
'72' = {dict: 4} {'max_depth': 8, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18026109660574413}
'73' = {dict: 4} {'max_depth': 8, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18318537859007833}
'74' = {dict: 4} {'max_depth': 8, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
'75' = {dict: 4} {'max_depth': 8, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.1872584856396867}
'76' = {dict: 4} {'max_depth': 8, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
'77' = {dict: 4} {'max_depth': 8, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18328981723237597}
'78' = {dict: 4} {'max_depth': 8, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
'79' = {dict: 4} {'max_depth': 8, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.1862140992167102}
'80' = {dict: 4} {'max_depth': 8, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.1880939947780679}
'81' = {dict: 4} {'max_depth': 8, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
'82' = {dict: 4} {'max_depth': 8, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18798955613577023}
'83' = {dict: 4} {'max_depth': 8, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.18934725848563969}
'84' = {dict: 4} {'max_depth': 8, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
'85' = {dict: 4} {'max_depth': 8, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
'86' = {dict: 4} {'max_depth': 8, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.18986945169712796}
'87' = {dict: 4} {'max_depth': 8, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.191644908616188}
'88' = {dict: 4} {'max_depth': 9, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'89' = {dict: 4} {'max_depth': 9, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'90' = {dict: 4} {'max_depth': 9, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17357702349869453}
'91' = {dict: 4} {'max_depth': 9, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.1776501305483029}
'92' = {dict: 4} {'max_depth': 9, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.18046997389033945}
'93' = {dict: 4} {'max_depth': 9, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18193211488250652}
'94' = {dict: 4} {'max_depth': 9, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.1824543080939948}
'95' = {dict: 4} {'max_depth': 9, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.1820365535248042}
'96' = {dict: 4} {'max_depth': 9, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.18527415143603135}
'97' = {dict: 4} {'max_depth': 9, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18892950391644905}
'98' = {dict: 4} {'max_depth': 9, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18527415143603138}
'99' = {dict: 4} {'max_depth': 9, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.1868407310704961}
'100' = {dict: 4} {'max_depth': 9, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18736292428198437}
'101' = {dict: 4} {'max_depth': 9, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
'102' = {dict: 4} {'max_depth': 9, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.1870496083550914}
'103' = {dict: 4} {'max_depth': 9, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.18986945169712796}
'104' = {dict: 4} {'max_depth': 9, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.1918537859007833}
'105' = {dict: 4} {'max_depth': 9, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19070496083550917}
'106' = {dict: 4} {'max_depth': 9, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.18934725848563969}
'107' = {dict: 4} {'max_depth': 9, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.1908093994778068}
'108' = {dict: 4} {'max_depth': 9, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19185378590078328}
'109' = {dict: 4} {'max_depth': 9, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19258485639686684}
'110' = {dict: 4} {'max_depth': 10, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'111' = {dict: 4} {'max_depth': 10, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'112' = {dict: 4} {'max_depth': 10, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.174621409921671}
'113' = {dict: 4} {'max_depth': 10, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.1809921671018277}
'114' = {dict: 4} {'max_depth': 10, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.18120104438642298}
'115' = {dict: 4} {'max_depth': 10, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18433420365535247}
'116' = {dict: 4} {'max_depth': 10, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18245430809399477}
'117' = {dict: 4} {'max_depth': 10, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.1845430809399478}
'118' = {dict: 4} {'max_depth': 10, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.18569190600522195}
'119' = {dict: 4} {'max_depth': 10, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18652741514360316}
'120' = {dict: 4} {'max_depth': 10, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.185378590078329}
'121' = {dict: 4} {'max_depth': 10, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18819843342036552}
'122' = {dict: 4} {'max_depth': 10, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
'123' = {dict: 4} {'max_depth': 10, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
'124' = {dict: 4} {'max_depth': 10, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.18924281984334201}
'125' = {dict: 4} {'max_depth': 10, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.18976501305483026}
'126' = {dict: 4} {'max_depth': 10, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.19195822454308095}
'127' = {dict: 4} {'max_depth': 10, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19185378590078328}
'128' = {dict: 4} {'max_depth': 10, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19091383812010446}
'129' = {dict: 4} {'max_depth': 10, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.18840731070496083}
'130' = {dict: 4} {'max_depth': 10, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19112271540469974}
'131' = {dict: 4} {'max_depth': 10, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.18986945169712796}
'132' = {dict: 4} {'max_depth': 11, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'133' = {dict: 4} {'max_depth': 11, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'134' = {dict: 4} {'max_depth': 11, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'135' = {dict: 4} {'max_depth': 11, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.17733681462140993}
'136' = {dict: 4} {'max_depth': 11, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'137' = {dict: 4} {'max_depth': 11, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18005221932114884}
'138' = {dict: 4} {'max_depth': 11, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.1860052219321149}
'139' = {dict: 4} {'max_depth': 11, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
'140' = {dict: 4} {'max_depth': 11, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.18819843342036552}
'141' = {dict: 4} {'max_depth': 11, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18819843342036552}
'142' = {dict: 4} {'max_depth': 11, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18496083550913842}
'143' = {dict: 4} {'max_depth': 11, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18704960835509138}
'144' = {dict: 4} {'max_depth': 11, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.1878851174934726}
'145' = {dict: 4} {'max_depth': 11, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.18955613577023497}
'146' = {dict: 4} {'max_depth': 11, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.18997389033942563}
'147' = {dict: 4} {'max_depth': 11, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.19049608355091385}
'148' = {dict: 4} {'max_depth': 11, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18997389033942563}
'149' = {dict: 4} {'max_depth': 11, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
'150' = {dict: 4} {'max_depth': 11, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19133159268929503}
'151' = {dict: 4} {'max_depth': 11, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19028720626631854}
'152' = {dict: 4} {'max_depth': 11, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'153' = {dict: 4} {'max_depth': 11, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.1908093994778068}
'154' = {dict: 4} {'max_depth': 12, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'155' = {dict: 4} {'max_depth': 12, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'156' = {dict: 4} {'max_depth': 12, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'157' = {dict: 4} {'max_depth': 12, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'158' = {dict: 4} {'max_depth': 12, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.18067885117493476}
'159' = {dict: 4} {'max_depth': 12, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18454308093994776}
'160' = {dict: 4} {'max_depth': 12, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18276762402088773}
'161' = {dict: 4} {'max_depth': 12, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18694516971279376}
'162' = {dict: 4} {'max_depth': 12, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'163' = {dict: 4} {'max_depth': 12, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
'164' = {dict: 4} {'max_depth': 12, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18966057441253267}
'165' = {dict: 4} {'max_depth': 12, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
'166' = {dict: 4} {'max_depth': 12, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.1880939947780679}
'167' = {dict: 4} {'max_depth': 12, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.18986945169712796}
'168' = {dict: 4} {'max_depth': 12, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'169' = {dict: 4} {'max_depth': 12, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.1931070496083551}
'170' = {dict: 4} {'max_depth': 12, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.19154046997389038}
'171' = {dict: 4} {'max_depth': 12, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.1876762402088773}
'172' = {dict: 4} {'max_depth': 12, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.1920626631853786}
'173' = {dict: 4} {'max_depth': 12, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.1926892950391645}
'174' = {dict: 4} {'max_depth': 12, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19258485639686684}
'175' = {dict: 4} {'max_depth': 12, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19289817232375978}
'176' = {dict: 4} {'max_depth': 13, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'177' = {dict: 4} {'max_depth': 13, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'178' = {dict: 4} {'max_depth': 13, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'179' = {dict: 4} {'max_depth': 13, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'180' = {dict: 4} {'max_depth': 13, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17754569190600522}
'181' = {dict: 4} {'max_depth': 13, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18130548302872065}
'182' = {dict: 4} {'max_depth': 13, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'183' = {dict: 4} {'max_depth': 13, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.1860052219321149}
'184' = {dict: 4} {'max_depth': 13, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1860052219321149}
'185' = {dict: 4} {'max_depth': 13, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18840731070496086}
'186' = {dict: 4} {'max_depth': 13, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.1884073107049608}
'187' = {dict: 4} {'max_depth': 13, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.1903916449086162}
'188' = {dict: 4} {'max_depth': 13, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18997389033942563}
'189' = {dict: 4} {'max_depth': 13, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.18819843342036555}
'190' = {dict: 4} {'max_depth': 13, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.1872584856396867}
'191' = {dict: 4} {'max_depth': 13, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.1926892950391645}
'192' = {dict: 4} {'max_depth': 13, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18934725848563969}
'193' = {dict: 4} {'max_depth': 13, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19049608355091385}
'194' = {dict: 4} {'max_depth': 13, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.18997389033942558}
'195' = {dict: 4} {'max_depth': 13, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.1903916449086162}
'196' = {dict: 4} {'max_depth': 13, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.1922715404699739}
'197' = {dict: 4} {'max_depth': 13, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19342036553524802}
'198' = {dict: 4} {'max_depth': 14, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'199' = {dict: 4} {'max_depth': 14, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'200' = {dict: 4} {'max_depth': 14, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'201' = {dict: 4} {'max_depth': 14, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'202' = {dict: 4} {'max_depth': 14, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'203' = {dict: 4} {'max_depth': 14, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18328981723237597}
'204' = {dict: 4} {'max_depth': 14, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.1839164490861619}
'205' = {dict: 4} {'max_depth': 14, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.1878851174934726}
'206' = {dict: 4} {'max_depth': 14, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1872584856396867}
'207' = {dict: 4} {'max_depth': 14, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.1891383812010444}
'208' = {dict: 4} {'max_depth': 14, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
'209' = {dict: 4} {'max_depth': 14, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.1924804177545692}
'210' = {dict: 4} {'max_depth': 14, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.19154046997389035}
'211' = {dict: 4} {'max_depth': 14, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.1914360313315927}
'212' = {dict: 4} {'max_depth': 14, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.19258485639686687}
'213' = {dict: 4} {'max_depth': 14, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.19101827676240213}
'214' = {dict: 4} {'max_depth': 14, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.1899738903394256}
'215' = {dict: 4} {'max_depth': 14, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19154046997389035}
'216' = {dict: 4} {'max_depth': 14, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.1931070496083551}
'217' = {dict: 4} {'max_depth': 14, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.1906005221932115}
'218' = {dict: 4} {'max_depth': 14, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.1946736292428199}
'219' = {dict: 4} {'max_depth': 14, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'220' = {dict: 4} {'max_depth': 15, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'221' = {dict: 4} {'max_depth': 15, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'222' = {dict: 4} {'max_depth': 15, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'223' = {dict: 4} {'max_depth': 15, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'224' = {dict: 4} {'max_depth': 15, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'225' = {dict: 4} {'max_depth': 15, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'226' = {dict: 4} {'max_depth': 15, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18224543080939948}
'227' = {dict: 4} {'max_depth': 15, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18537859007832902}
'228' = {dict: 4} {'max_depth': 15, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1849608355091384}
'229' = {dict: 4} {'max_depth': 15, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18809399477806787}
'230' = {dict: 4} {'max_depth': 15, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.1868407310704961}
'231' = {dict: 4} {'max_depth': 15, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.1891383812010444}
'232' = {dict: 4} {'max_depth': 15, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
'233' = {dict: 4} {'max_depth': 15, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.19174934725848566}
'234' = {dict: 4} {'max_depth': 15, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.18955613577023497}
'235' = {dict: 4} {'max_depth': 15, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.18924281984334201}
'236' = {dict: 4} {'max_depth': 15, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.19258485639686687}
'237' = {dict: 4} {'max_depth': 15, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.18934725848563969}
'238' = {dict: 4} {'max_depth': 15, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19195822454308095}
'239' = {dict: 4} {'max_depth': 15, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19060052219321152}
'240' = {dict: 4} {'max_depth': 15, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.1920626631853786}
'241' = {dict: 4} {'max_depth': 15, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.195822454308094}
'242' = {dict: 4} {'max_depth': 16, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'243' = {dict: 4} {'max_depth': 16, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'244' = {dict: 4} {'max_depth': 16, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'245' = {dict: 4} {'max_depth': 16, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'246' = {dict: 4} {'max_depth': 16, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'247' = {dict: 4} {'max_depth': 16, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'248' = {dict: 4} {'max_depth': 16, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18224543080939948}
'249' = {dict: 4} {'max_depth': 16, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'250' = {dict: 4} {'max_depth': 16, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1851697127937337}
'251' = {dict: 4} {'max_depth': 16, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18798955613577023}
'252' = {dict: 4} {'max_depth': 16, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18715404699738902}
'253' = {dict: 4} {'max_depth': 16, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18986945169712796}
'254' = {dict: 4} {'max_depth': 16, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.19342036553524805}
'255' = {dict: 4} {'max_depth': 16, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.18986945169712796}
'256' = {dict: 4} {'max_depth': 16, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.18986945169712796}
'257' = {dict: 4} {'max_depth': 16, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.1918537859007833}
'258' = {dict: 4} {'max_depth': 16, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.19028720626631854}
'259' = {dict: 4} {'max_depth': 16, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.18955613577023497}
'260' = {dict: 4} {'max_depth': 16, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19080939947780678}
