 '174' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.028, 'method': 'reranked_own_rec', 'precision': 0.18798955613577023}
 '175' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.029, 'method': 'reranked_own_rec', 'precision': 0.1868407310704961}
 '176' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.03, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
 '177' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.031, 'method': 'reranked_own_rec', 'precision': 0.1880939947780679}
 '178' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.032, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '179' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.033, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
 '180' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.034, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '181' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.035, 'method': 'reranked_own_rec', 'precision': 0.19383812010443863}
 '182' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.036000000000000004, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
 '183' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.037, 'method': 'reranked_own_rec', 'precision': 0.18872062663185377}
 '184' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.038, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
 '185' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.039, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
 '186' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.04, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '187' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.041, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '188' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.042, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
 '189' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.043000000000000003, 'method': 'reranked_own_rec', 'precision': 0.19331592689295038}
 '190' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.044, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '191' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.045, 'method': 'reranked_own_rec', 'precision': 0.18673629242819845}
 '192' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.046, 'method': 'reranked_own_rec', 'precision': 0.19300261096605745}
 '193' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.047, 'method': 'reranked_own_rec', 'precision': 0.18924281984334204}
 '194' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.048, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
 '195' = {dict: 5} {'max_depth': 5, 'num_leaves': 14, 'num_lrate': 0.049, 'method': 'reranked_own_rec', 'precision': 0.19342036553524802}
 '196' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.001, 'method': 'reranked_own_rec', 'precision': 0.19446475195822452}
 '197' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.002, 'method': 'reranked_own_rec', 'precision': 0.19488250652741515}
 '198' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.003, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '199' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.004, 'method': 'reranked_own_rec', 'precision': 0.19456919060052222}
 '200' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.005, 'method': 'reranked_own_rec', 'precision': 0.1949869451697128}
 '201' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.006, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '202' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.007, 'method': 'reranked_own_rec', 'precision': 0.19550913838120107}
 '203' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.008, 'method': 'reranked_own_rec', 'precision': 0.19436031331592693}
 '204' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.009000000000000001, 'method': 'reranked_own_rec', 'precision': 0.1939425587467363}
 '205' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.01, 'method': 'reranked_own_rec', 'precision': 0.19477806788511753}
 '206' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.011, 'method': 'reranked_own_rec', 'precision': 0.191644908616188}
 '207' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.012, 'method': 'reranked_own_rec', 'precision': 0.1887206266318538}
 '208' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.013000000000000001, 'method': 'reranked_own_rec', 'precision': 0.1908093994778068}
 '209' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.014, 'method': 'reranked_own_rec', 'precision': 0.18840731070496086}
 '210' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.015, 'method': 'reranked_own_rec', 'precision': 0.19279373368146213}
 '211' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.016, 'method': 'reranked_own_rec', 'precision': 0.18892950391644908}
 '212' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.017, 'method': 'reranked_own_rec', 'precision': 0.1876762402088773}
 '213' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.018000000000000002, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
 '214' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.019, 'method': 'reranked_own_rec', 'precision': 0.18715404699738905}
 '215' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.02, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
 '216' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.021, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
 '217' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.022, 'method': 'reranked_own_rec', 'precision': 0.1899738903394256}
 '218' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.023, 'method': 'reranked_own_rec', 'precision': 0.18872062663185377}
 '219' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.024, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
 '220' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.025, 'method': 'reranked_own_rec', 'precision': 0.18861618798955612}
 '221' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.026000000000000002, 'method': 'reranked_own_rec', 'precision': 0.18631853785900784}
 '222' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.027, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
 '223' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.028, 'method': 'reranked_own_rec', 'precision': 0.18798955613577023}
 '224' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.029, 'method': 'reranked_own_rec', 'precision': 0.1868407310704961}
 '225' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.03, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
 '226' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.031, 'method': 'reranked_own_rec', 'precision': 0.18778067885117494}
 '227' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.032, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '228' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.033, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
 '229' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.034, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '230' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.035, 'method': 'reranked_own_rec', 'precision': 0.19383812010443863}
 '231' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.036000000000000004, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
 '232' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.037, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '233' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.038, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
 '234' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.039, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
 '235' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.04, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '236' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.041, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '237' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.042, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
 '238' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.043000000000000003, 'method': 'reranked_own_rec', 'precision': 0.19331592689295038}
 '239' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.044, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '240' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.045, 'method': 'reranked_own_rec', 'precision': 0.18673629242819845}
 '241' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.046, 'method': 'reranked_own_rec', 'precision': 0.19300261096605745}
 '242' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.047, 'method': 'reranked_own_rec', 'precision': 0.18924281984334204}
 '243' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.048, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
 '244' = {dict: 5} {'max_depth': 5, 'num_leaves': 16, 'num_lrate': 0.049, 'method': 'reranked_own_rec', 'precision': 0.19342036553524802}
 '245' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.001, 'method': 'reranked_own_rec', 'precision': 0.19446475195822452}
 '246' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.002, 'method': 'reranked_own_rec', 'precision': 0.19488250652741515}
 '247' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.003, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '248' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.004, 'method': 'reranked_own_rec', 'precision': 0.19456919060052222}
 '249' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.005, 'method': 'reranked_own_rec', 'precision': 0.1949869451697128}
 '250' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.006, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '251' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.007, 'method': 'reranked_own_rec', 'precision': 0.19550913838120107}
 '252' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.008, 'method': 'reranked_own_rec', 'precision': 0.19436031331592693}
 '253' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.009000000000000001, 'method': 'reranked_own_rec', 'precision': 0.1939425587467363}
 '254' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.01, 'method': 'reranked_own_rec', 'precision': 0.19477806788511753}
 '255' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.011, 'method': 'reranked_own_rec', 'precision': 0.191644908616188}
 '256' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.012, 'method': 'reranked_own_rec', 'precision': 0.1887206266318538}
 '257' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.013000000000000001, 'method': 'reranked_own_rec', 'precision': 0.1908093994778068}
 '258' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.014, 'method': 'reranked_own_rec', 'precision': 0.18840731070496086}
 '259' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.015, 'method': 'reranked_own_rec', 'precision': 0.19279373368146213}
 '260' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.016, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
 '261' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.017, 'method': 'reranked_own_rec', 'precision': 0.1876762402088773}
 '262' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.018000000000000002, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
 '263' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.019, 'method': 'reranked_own_rec', 'precision': 0.18715404699738905}
 '264' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.02, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
 '265' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.021, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
 '266' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.022, 'method': 'reranked_own_rec', 'precision': 0.1899738903394256}
 '267' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.023, 'method': 'reranked_own_rec', 'precision': 0.18872062663185377}
 '268' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.024, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
 '269' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.025, 'method': 'reranked_own_rec', 'precision': 0.18861618798955612}
 '270' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.026000000000000002, 'method': 'reranked_own_rec', 'precision': 0.18631853785900784}
 '271' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.027, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
 '272' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.028, 'method': 'reranked_own_rec', 'precision': 0.18798955613577023}
 '273' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.029, 'method': 'reranked_own_rec', 'precision': 0.1868407310704961}
 '274' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.03, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
 '275' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.031, 'method': 'reranked_own_rec', 'precision': 0.18778067885117494}
 '276' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.032, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '277' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.033, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
 '278' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.034, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '279' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.035, 'method': 'reranked_own_rec', 'precision': 0.19383812010443863}
 '280' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.036000000000000004, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
 '281' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.037, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '282' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.038, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
 '283' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.039, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
 '284' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.04, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '285' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.041, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '286' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.042, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
 '287' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.043000000000000003, 'method': 'reranked_own_rec', 'precision': 0.19331592689295038}
 '288' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.044, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '289' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.045, 'method': 'reranked_own_rec', 'precision': 0.18673629242819845}
 '290' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.046, 'method': 'reranked_own_rec', 'precision': 0.19300261096605745}
 '291' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.047, 'method': 'reranked_own_rec', 'precision': 0.18924281984334204}
 '292' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.048, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
 '293' = {dict: 5} {'max_depth': 5, 'num_leaves': 18, 'num_lrate': 0.049, 'method': 'reranked_own_rec', 'precision': 0.19342036553524802}
 '294' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.001, 'method': 'reranked_own_rec', 'precision': 0.19446475195822452}
 '295' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.002, 'method': 'reranked_own_rec', 'precision': 0.19488250652741515}
 '296' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.003, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '297' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.004, 'method': 'reranked_own_rec', 'precision': 0.19456919060052222}
 '298' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.005, 'method': 'reranked_own_rec', 'precision': 0.1949869451697128}
 '299' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.006, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '300' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.007, 'method': 'reranked_own_rec', 'precision': 0.19550913838120107}
 '301' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.008, 'method': 'reranked_own_rec', 'precision': 0.19436031331592693}
 '302' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.009000000000000001, 'method': 'reranked_own_rec', 'precision': 0.1939425587467363}
 '303' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.01, 'method': 'reranked_own_rec', 'precision': 0.19477806788511753}
 '304' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.011, 'method': 'reranked_own_rec', 'precision': 0.191644908616188}
 '305' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.012, 'method': 'reranked_own_rec', 'precision': 0.1887206266318538}
 '306' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.013000000000000001, 'method': 'reranked_own_rec', 'precision': 0.1908093994778068}
 '307' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.014, 'method': 'reranked_own_rec', 'precision': 0.18840731070496086}
 '308' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.015, 'method': 'reranked_own_rec', 'precision': 0.19279373368146213}
 '309' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.016, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
 '310' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.017, 'method': 'reranked_own_rec', 'precision': 0.1876762402088773}
 '311' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.018000000000000002, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
 '312' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.019, 'method': 'reranked_own_rec', 'precision': 0.18715404699738905}
 '313' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.02, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
 '314' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.021, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
 '315' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.022, 'method': 'reranked_own_rec', 'precision': 0.1899738903394256}
 '316' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.023, 'method': 'reranked_own_rec', 'precision': 0.18872062663185377}
 '317' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.024, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
 '318' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.025, 'method': 'reranked_own_rec', 'precision': 0.18861618798955612}
 '319' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.026000000000000002, 'method': 'reranked_own_rec', 'precision': 0.18631853785900784}
 '320' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.027, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
 '321' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.028, 'method': 'reranked_own_rec', 'precision': 0.18798955613577023}
 '322' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.029, 'method': 'reranked_own_rec', 'precision': 0.1868407310704961}
 '323' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.03, 'method': 'reranked_own_rec', 'precision': 0.18746736292428198}
 '324' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.031, 'method': 'reranked_own_rec', 'precision': 0.18778067885117494}
 '325' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.032, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '326' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.033, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
 '327' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.034, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '328' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.035, 'method': 'reranked_own_rec', 'precision': 0.19383812010443863}
 '329' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.036000000000000004, 'method': 'reranked_own_rec', 'precision': 0.18945169712793733}
 '330' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.037, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '331' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.038, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
 '332' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.039, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
 '333' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.04, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
 '334' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.041, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '335' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.042, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
 '336' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.043000000000000003, 'method': 'reranked_own_rec', 'precision': 0.19331592689295038}
 '337' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.044, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
 '338' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.045, 'method': 'reranked_own_rec', 'precision': 0.18673629242819845}
 '339' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.046, 'method': 'reranked_own_rec', 'precision': 0.19300261096605745}
 '340' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.047, 'method': 'reranked_own_rec', 'precision': 0.18924281984334204}
 '341' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.048, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
 '342' = {dict: 5} {'max_depth': 5, 'num_leaves': 20, 'num_lrate': 0.049, 'method': 'reranked_own_rec', 'precision': 0.19342036553524802}
 '343' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.001, 'method': 'reranked_own_rec', 'precision': 0.19446475195822452}
 '344' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.002, 'method': 'reranked_own_rec', 'precision': 0.19488250652741515}
 '345' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.003, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '346' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.004, 'method': 'reranked_own_rec', 'precision': 0.19456919060052222}
 '347' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.005, 'method': 'reranked_own_rec', 'precision': 0.1949869451697128}
 '348' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.006, 'method': 'reranked_own_rec', 'precision': 0.19425587467362923}
 '349' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.007, 'method': 'reranked_own_rec', 'precision': 0.19550913838120107}
 '350' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.008, 'method': 'reranked_own_rec', 'precision': 0.19436031331592693}
 '351' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.009000000000000001, 'method': 'reranked_own_rec', 'precision': 0.1939425587467363}
 '352' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.01, 'method': 'reranked_own_rec', 'precision': 0.19477806788511753}
 '353' = {dict: 5} {'max_depth': 5, 'num_leaves': 22, 'num_lrate': 0.011, 'method': 'reranked_own_rec', 'precision': 0.191644908616188}
